S,M,N,F,i,u0,C1,C2,c_min,max_gap_s,avg_mult
1300,50,26,42,49.0,0.0,0.911754,0.712421,0,87300.0,2.464
1300,50,26,42,49.0,6.923,0.923521,0.731814,0,87300.0,2.49
1300,50,26,42,50.0,0.0,0.929736,0.739501,0,87300.0,2.5244
1300,50,26,42,50.0,6.923,0.943731,0.755541,0,87300.0,2.5743
1300,50,26,42,51.0,0.0,0.920811,0.731441,0,87300.0,2.5987
1300,50,26,42,51.0,6.923,0.938091,0.734829,0,87300.0,2.6183
1300,50,26,49,49.0,0.0,0.956498,0.757648,0,4500.0,2.4757
1300,50,26,49,49.0,6.923,0.955532,0.755428,0,2700.0,2.4736
1300,50,26,49,50.0,0.0,0.961703,0.790499,0,3600.0,2.5504
1300,50,26,49,50.0,6.923,0.961104,0.794547,0,3600.0,2.5525
1300,50,26,49,51.0,0.0,0.961438,0.790569,0,3600.0,2.6093
1300,50,26,49,51.0,6.923,0.959892,0.789729,0,3600.0,2.6092
1300,52,25,0,49.0,0.0,0.959398,0.757152,0,3600.0,2.4717
1300,52,25,0,49.0,7.2,0.958172,0.758632,0,3600.0,2.4756
1300,52,25,0,50.0,0.0,0.96534,0.798969,0,3600.0,2.5475
1300,52,25,0,50.0,7.2,0.964981,0.80129,0,3600.0,2.5478
1300,52,25,0,51.0,0.0,0.96197,0.792896,0,2700.0,2.6093
1300,52,25,0,51.0,7.2,0.961294,0.79399,0,2700.0,2.6092
1300,52,25,1,49.0,0.0,0.969644,0.773912,0,2700.0,2.4759
1300,52,25,1,49.0,7.2,0.969319,0.772088,0,2700.0,2.4736
1300,52,25,1,50.0,0.0,0.976217,0.804066,0,4500.0,2.5458
1300,52,25,1,50.0,7.2,0.97608,0.805939,0,2700.0,2.5483
1300,52,25,1,51.0,0.0,0.976064,0.792038,0,4500.0,2.609
1300,52,25,1,51.0,7.2,0.976075,0.791461,0,2700.0,2.6088
1300,52,25,9,49.0,0.0,0.967748,0.869254,0,900.0,2.4709
1300,52,25,9,49.0,7.2,0.967544,0.869306,0,900.0,2.4727
1300,52,25,9,50.0,0.0,0.986831,0.901374,0,900.0,2.5475
1300,52,25,9,50.0,7.2,0.986575,0.900086,0,900.0,2.5462
1300,52,25,9,51.0,0.0,0.98708,0.889741,0,900.0,2.6055
1300,52,25,9,51.0,7.2,0.987339,0.889864,0,900.0,2.6086
1300,52,25,13,49.0,0.0,0.952833,0.865266,0,1800.0,2.4729
1300,52,25,13,49.0,7.2,0.951809,0.865199,0,1800.0,2.4737
1300,52,25,13,50.0,0.0,0.962461,0.903353,0,900.0,2.5518
1300,52,25,13,50.0,7.2,0.96249,0.900566,0,900.0,2.5449
1300,52,25,13,51.0,0.0,0.959164,0.899451,0,900.0,2.6101
1300,52,25,13,51.0,7.2,0.95881,0.899716,0,900.0,2.6089
1300,52,25,17,49.0,0.0,0.945965,0.787944,0,1800.0,2.4715
1300,52,25,17,49.0,7.2,0.944835,0.789997,0,1800.0,2.4751
1300,52,25,17,50.0,0.0,0.965469,0.822783,0,900.0,2.5495
1300,52,25,17,50.0,7.2,0.965922,0.823216,0,900.0,2.5473
1300,52,25,17,51.0,0.0,0.973843,0.820191,0,900.0,2.6103
1300,52,25,17,51.0,7.2,0.972391,0.821603,0,900.0,2.6075
1300,52,25,26,49.0,0.0,0.899947,0.694761,0,1800.0,2.4728
1300,52,25,26,49.0,7.2,0.900739,0.69533,0,1800.0,2.4745
1300,52,25,26,50.0,0.0,0.896446,0.728859,0,1800.0,2.5465
1300,52,25,26,50.0,7.2,0.896337,0.731332,0,1800.0,2.5488
1300,52,25,26,51.0,0.0,0.898902,0.718121,0,1800.0,2.6047
1300,52,25,26,51.0,7.2,0.899971,0.71781,0,1800.0,2.6138
1300,52,25,35,49.0,0.0,0.80124,0.652683,0,2700.0,2.4738
1300,52,25,35,49.0,7.2,0.80102,0.651612,0,2700.0,2.4698
1300,52,25,35,50.0,0.0,0.81645,0.662428,0,1800.0,2.5449
1300,52,25,35,50.0,7.2,0.816616,0.663981,0,1800.0,2.5488
1300,52,25,35,51.0,0.0,0.827117,0.666542,0,1800.0,2.607
1300,52,25,35,51.0,7.2,0.827263,0.667808,0,1800.0,2.6072
1300,52,25,43,49.0,0.0,0.887726,0.704785,0,3600.0,2.4767
1300,52,25,43,49.0,7.2,0.885952,0.702941,0,3600.0,2.4699
1300,52,25,43,50.0,0.0,0.90946,0.728969,0,1800.0,2.5472
1300,52,25,43,50.0,7.2,0.908505,0.730157,0,1800.0,2.5496
1300,52,25,43,51.0,0.0,0.913426,0.735091,0,1800.0,2.6096
1300,52,25,43,51.0,7.2,0.912843,0.734595,0,1800.0,2.6083
1300,52,25,51,49.0,0.0,0.967222,0.739126,0,4500.0,2.4765
1300,52,25,51,49.0,7.2,0.966966,0.733882,0,4500.0,2.4701
1300,52,25,51,50.0,0.0,0.9699,0.766581,0,2700.0,2.5463
1300,52,25,51,50.0,7.2,0.971055,0.76564,0,2700.0,2.5477
1300,52,25,51,51.0,0.0,0.966996,0.768559,0,3600.0,2.6131
1300,52,25,51,51.0,7.2,0.968813,0.76414,0,2700.0,2.6064
1300,65,20,0,49.0,0.0,0.918519,0.716444,0,2700.0,2.4754
1300,65,20,0,49.0,9.0,0.919056,0.717257,0,2700.0,2.4747
1300,65,20,0,50.0,0.0,0.929343,0.75219,0,2700.0,2.5481
1300,65,20,0,50.0,9.0,0.928722,0.754216,0,2700.0,2.5486
1300,65,20,0,51.0,0.0,0.926785,0.745874,0,2700.0,2.6106
1300,65,20,0,51.0,9.0,0.925581,0.746379,0,2700.0,2.6111
1300,65,20,1,49.0,0.0,0.918347,0.71315,0,2700.0,2.4736
1300,65,20,1,49.0,9.0,0.918339,0.713718,0,2700.0,2.4733
1300,65,20,1,50.0,0.0,0.927555,0.747071,0,2700.0,2.5492
1300,65,20,1,50.0,9.0,0.928458,0.745498,0,2700.0,2.5438
1300,65,20,1,51.0,0.0,0.920947,0.734718,0,2700.0,2.6079
1300,65,20,1,51.0,9.0,0.9203,0.732953,0,2700.0,2.6086
1300,65,20,11,49.0,0.0,0.97237,0.826773,0,4500.0,2.4762
1300,65,20,11,49.0,9.0,0.973252,0.827637,0,4500.0,2.4728
1300,65,20,11,50.0,0.0,0.986537,0.857953,0,1800.0,2.5509
1300,65,20,11,50.0,9.0,0.987241,0.859375,0,1800.0,2.5488
1300,65,20,11,51.0,0.0,0.985426,0.845721,0,1800.0,2.6097
1300,65,20,11,51.0,9.0,0.985217,0.846009,0,1800.0,2.6093
1300,65,20,16,49.0,0.0,0.97012,0.839439,0,6300.0,2.4755
1300,65,20,16,49.0,9.0,0.968529,0.836812,0,6300.0,2.4707
1300,65,20,16,50.0,0.0,0.989038,0.867531,0,1800.0,2.5503
1300,65,20,16,50.0,9.0,0.988077,0.868412,0,1800.0,2.5471
1300,65,20,16,51.0,0.0,0.990827,0.853972,0,1800.0,2.6148
1300,65,20,16,51.0,9.0,0.9897,0.852955,0,1800.0,2.6062
1300,65,20,22,49.0,0.0,0.954015,0.825036,0,8100.0,2.4712
1300,65,20,22,49.0,9.0,0.953579,0.826191,0,8100.0,2.472
1300,65,20,22,50.0,0.0,0.976268,0.853692,0,3600.0,2.5492
1300,65,20,22,50.0,9.0,0.97565,0.854957,0,2700.0,2.548
1300,65,20,22,51.0,0.0,0.984445,0.852133,0,2700.0,2.6079
1300,65,20,22,51.0,9.0,0.984526,0.854567,0,2700.0,2.6118
1300,65,20,32,49.0,0.0,0.968949,0.783337,0,5400.0,2.4754
1300,65,20,32,49.0,9.0,0.968257,0.782346,0,5400.0,2.4749
1300,65,20,32,50.0,0.0,0.988354,0.817086,0,900.0,2.547
1300,65,20,32,50.0,9.0,0.988694,0.816857,0,900.0,2.5479
1300,65,20,32,51.0,0.0,0.990097,0.811425,0,900.0,2.6079
1300,65,20,32,51.0,9.0,0.990376,0.812669,0,900.0,2.6107
1300,65,20,43,49.0,0.0,0.853332,0.693199,0,4500.0,2.4769
1300,65,20,43,49.0,9.0,0.853158,0.692298,0,4500.0,2.4686
1300,65,20,43,50.0,0.0,0.843289,0.715377,0,4500.0,2.5463
1300,65,20,43,50.0,9.0,0.844069,0.715804,0,4500.0,2.5487
1300,65,20,43,51.0,0.0,0.833078,0.697439,0,4500.0,2.6097
1300,65,20,43,51.0,9.0,0.833769,0.697887,0,5400.0,2.6092
1300,65,20,54,49.0,0.0,0.706018,0.638008,0,26100.0,2.477
1300,65,20,54,49.0,9.0,0.705382,0.638984,0,26100.0,2.4736
1300,65,20,54,50.0,0.0,0.712833,0.641531,0,20700.0,2.5504
1300,65,20,54,50.0,9.0,0.713196,0.641085,0,20700.0,2.5453
1300,65,20,54,51.0,0.0,0.716183,0.643379,0,18000.0,2.6127
1300,65,20,54,51.0,9.0,0.715962,0.642524,0,18000.0,2.6061
1300,65,20,64,49.0,0.0,0.89059,0.71696,0,2700.0,2.4764
1300,65,20,64,49.0,9.0,0.888732,0.714391,0,2700.0,2.4728
1300,65,20,64,50.0,0.0,0.902787,0.740852,0,2700.0,2.5485
1300,65,20,64,50.0,9.0,0.903481,0.742415,0,2700.0,2.5503
1300,65,20,64,51.0,0.0,0.895555,0.734913,0,2700.0,2.6067
1300,65,20,64,51.0,9.0,0.900726,0.73562,0,2700.0,2.6139
1300,100,13,0,49.0,0.0,0.749984,0.67386,0,11700.0,2.4802
1300,100,13,0,49.0,13.846,0.751214,0.670632,0,11700.0,2.4697
1300,100,13,0,50.0,0.0,0.766654,0.7077,0,11700.0,2.5535
1300,100,13,0,50.0,13.846,0.766404,0.706124,0,12600.0,2.546
1300,100,13,0,51.0,0.0,0.758125,0.703041,0,12600.0,2.61
1300,100,13,0,51.0,13.846,0.75728,0.704609,0,12600.0,2.6131
1300,100,13,1,49.0,0.0,0.795434,0.7028,0,9000.0,2.47
1300,100,13,1,49.0,13.846,0.794897,0.704905,0,9000.0,2.4759
1300,100,13,1,50.0,0.0,0.809578,0.735045,0,9900.0,2.5437
1300,100,13,1,50.0,13.846,0.809112,0.736524,0,9900.0,2.5528
1300,100,13,1,51.0,0.0,0.789363,0.721906,0,9900.0,2.6078
1300,100,13,1,51.0,13.846,0.789922,0.723417,0,10800.0,2.6135
1300,100,13,17,49.0,0.0,0.968253,0.821255,0,2700.0,2.4741
1300,100,13,17,49.0,13.846,0.968525,0.82083,0,2700.0,2.4745
1300,100,13,17,50.0,0.0,0.988104,0.845187,0,1800.0,2.5495
1300,100,13,17,50.0,13.846,0.988256,0.844588,0,1800.0,2.5494
1300,100,13,17,51.0,0.0,0.988376,0.836605,0,900.0,2.607
1300,100,13,17,51.0,13.846,0.98857,0.835478,0,900.0,2.6083
1300,100,13,25,49.0,0.0,0.949554,0.794084,0,4500.0,2.4745
1300,100,13,25,49.0,13.846,0.949876,0.793697,0,4500.0,2.475
1300,100,13,25,50.0,0.0,0.972367,0.809319,0,1800.0,2.549
1300,100,13,25,50.0,13.846,0.972485,0.807888,0,1800.0,2.548
1300,100,13,25,51.0,0.0,0.986107,0.816761,0,900.0,2.6101
1300,100,13,25,51.0,13.846,0.986149,0.816951,0,900.0,2.6105
1300,100,13,33,49.0,0.0,0.973396,0.779166,0,2700.0,2.4739
1300,100,13,33,49.0,13.846,0.973345,0.779091,0,2700.0,2.4737
1300,100,13,33,50.0,0.0,0.988989,0.824786,0,900.0,2.5478
1300,100,13,33,50.0,13.846,0.989091,0.825149,0,900.0,2.5476
1300,100,13,33,51.0,0.0,0.990382,0.821816,0,900.0,2.6103
1300,100,13,33,51.0,13.846,0.990226,0.821525,0,900.0,2.6105
1300,100,13,50,49.0,0.0,0.973843,0.779438,0,2700.0,2.4753
1300,100,13,50,49.0,13.846,0.974392,0.779154,0,2700.0,2.4746
1300,100,13,50,50.0,0.0,0.98148,0.810375,0,1800.0,2.5487
1300,100,13,50,50.0,13.846,0.982091,0.812212,0,1800.0,2.5509
1300,100,13,50,51.0,0.0,0.981859,0.795817,0,2700.0,2.6126
1300,100,13,50,51.0,13.846,0.981821,0.794103,0,3600.0,2.6105
1300,100,13,67,49.0,0.0,0.967648,0.801468,0,2700.0,2.475
1300,100,13,67,49.0,13.846,0.967874,0.799971,0,2700.0,2.4735
1300,100,13,67,50.0,0.0,0.985561,0.832831,0,900.0,2.5486
1300,100,13,67,50.0,13.846,0.986093,0.833166,0,900.0,2.5503
1300,100,13,67,51.0,0.0,0.987328,0.831252,0,900.0,2.6086
1300,100,13,67,51.0,13.846,0.987758,0.830637,0,900.0,2.6067
1300,100,13,83,49.0,0.0,0.680728,0.60166,0,4500.0,2.4741
1300,100,13,83,49.0,13.846,0.68073,0.602316,0,4500.0,2.4736
1300,100,13,83,50.0,0.0,0.71586,0.651504,0,4500.0,2.5497
1300,100,13,83,50.0,13.846,0.715865,0.650126,0,4500.0,2.5457
1300,100,13,83,51.0,0.0,0.731583,0.672383,0,4500.0,2.6119
1300,100,13,83,51.0,13.846,0.732141,0.670167,0,4500.0,2.6089
1300,100,13,99,49.0,0.0,0.727224,0.668799,0,17100.0,2.4698
1300,100,13,99,49.0,13.846,0.727349,0.667805,0,16200.0,2.4765
1300,100,13,99,50.0,0.0,0.74554,0.693145,0,16200.0,2.5482
1300,100,13,99,50.0,13.846,0.74506,0.693508,0,16200.0,2.5505
1300,100,13,99,51.0,0.0,0.753673,0.695727,0,16200.0,2.6101
1300,100,13,99,51.0,13.846,0.753932,0.695752,0,16200.0,2.6113
1300,130,10,0,49.0,0.0,0.64005,0.602788,0,3600.0,2.4752
1300,130,10,0,49.0,18.0,0.640562,0.600527,0,3600.0,2.4764
1300,130,10,0,50.0,0.0,0.657631,0.623385,0,2700.0,2.5493
1300,130,10,0,50.0,18.0,0.657685,0.620093,0,2700.0,2.5483
1300,130,10,0,51.0,0.0,0.667474,0.633744,0,3600.0,2.6093
1300,130,10,0,51.0,18.0,0.669031,0.633894,0,3600.0,2.6136
1300,130,10,1,49.0,0.0,0.670449,0.622902,0,2700.0,2.4719
1300,130,10,1,49.0,18.0,0.670408,0.624082,0,2700.0,2.4742
1300,130,10,1,50.0,0.0,0.688106,0.644633,0,2700.0,2.5469
1300,130,10,1,50.0,18.0,0.688919,0.645879,0,2700.0,2.5486
1300,130,10,1,51.0,0.0,0.693358,0.651961,0,3600.0,2.6085
1300,130,10,1,51.0,18.0,0.694507,0.653022,0,3600.0,2.6104
1300,130,10,22,49.0,0.0,0.983836,0.834082,0,1800.0,2.4721
1300,130,10,22,49.0,18.0,0.983757,0.834367,0,1800.0,2.4744
1300,130,10,22,50.0,0.0,0.993197,0.875251,0,1800.0,2.5472
1300,130,10,22,50.0,18.0,0.992746,0.873562,0,1800.0,2.5475
1300,130,10,22,51.0,0.0,0.990646,0.869985,0,1800.0,2.6107
1300,130,10,22,51.0,18.0,0.991263,0.866749,0,1800.0,2.6072
1300,130,10,32,49.0,0.0,0.972482,0.767141,0,900.0,2.4762
1300,130,10,32,49.0,18.0,0.972651,0.766109,0,900.0,2.4765
1300,130,10,32,50.0,0.0,0.984291,0.816787,0,900.0,2.5495
1300,130,10,32,50.0,18.0,0.984304,0.816001,0,900.0,2.5494
1300,130,10,32,51.0,0.0,0.984901,0.818556,0,900.0,2.605
1300,130,10,32,51.0,18.0,0.985159,0.819233,0,900.0,2.6055
1300,130,10,43,49.0,0.0,0.975519,0.82326,0,3600.0,2.4731
1300,130,10,43,49.0,18.0,0.975617,0.822969,0,2700.0,2.4727
1300,130,10,43,50.0,0.0,0.981852,0.863992,0,900.0,2.5493
1300,130,10,43,50.0,18.0,0.981745,0.864267,0,900.0,2.5508
1300,130,10,43,51.0,0.0,0.983215,0.853477,0,900.0,2.6042
1300,130,10,43,51.0,18.0,0.983306,0.853927,0,900.0,2.6077
1300,130,10,65,49.0,0.0,0.917533,0.721358,0,2700.0,2.4756
1300,130,10,65,49.0,18.0,0.917314,0.722221,0,2700.0,2.476
1300,130,10,65,50.0,0.0,0.930334,0.755082,0,2700.0,2.5487
1300,130,10,65,50.0,18.0,0.930204,0.755141,0,2700.0,2.5489
1300,130,10,65,51.0,0.0,0.926551,0.744816,0,2700.0,2.6109
1300,130,10,65,51.0,18.0,0.92679,0.745571,0,2700.0,2.612
1300,130,10,87,49.0,0.0,0.978594,0.83326,0,1800.0,2.4731
1300,130,10,87,49.0,18.0,0.979368,0.832976,0,900.0,2.4735
1300,130,10,87,50.0,0.0,0.987402,0.875875,0,900.0,2.5481
1300,130,10,87,50.0,18.0,0.98751,0.874582,0,900.0,2.5466
1300,130,10,87,51.0,0.0,0.986896,0.861726,0,900.0,2.6092
1300,130,10,87,51.0,18.0,0.986648,0.861426,0,900.0,2.6087
1300,130,10,108,49.0,0.0,0.890396,0.719403,0,2700.0,2.4733
1300,130,10,108,49.0,18.0,0.890331,0.720692,0,2700.0,2.4724
1300,130,10,108,50.0,0.0,0.903914,0.757051,0,1800.0,2.5485
1300,130,10,108,50.0,18.0,0.904535,0.758241,0,1800.0,2.5516
1300,130,10,108,51.0,0.0,0.902085,0.752557,0,1800.0,2.6044
1300,130,10,108,51.0,18.0,0.901635,0.754265,0,1800.0,2.6075
1300,130,10,129,49.0,0.0,0.59084,0.558376,0,3600.0,2.4749
1300,130,10,129,49.0,18.0,0.591421,0.559749,0,3600.0,2.479
1300,130,10,129,50.0,0.0,0.597214,0.568083,0,3600.0,2.5499
1300,130,10,129,50.0,18.0,0.597917,0.567937,0,3600.0,2.5521
1300,130,10,129,51.0,0.0,0.604494,0.578848,0,3600.0,2.6104
1300,130,10,129,51.0,18.0,0.605642,0.578099,0,3600.0,2.6117
1320,4,330,0,49.0,0.0,0.365606,0.359589,0,17100.0,2.5119
1320,4,330,0,49.0,0.545,0.365715,0.35991,0,17100.0,2.5152
1320,4,330,0,50.0,0.0,0.366995,0.362478,0,17100.0,2.5879
1320,4,330,0,50.0,0.545,0.366961,0.362657,0,17100.0,2.5865
1320,4,330,0,51.0,0.0,0.373222,0.368964,0,18000.0,2.6521
1320,4,330,0,51.0,0.545,0.372854,0.368583,0,18000.0,2.6489
1320,4,330,1,49.0,0.0,0.365534,0.35967,0,17100.0,2.5131
1320,4,330,1,49.0,0.545,0.365757,0.359692,0,17100.0,2.5108
1320,4,330,1,50.0,0.0,0.367029,0.362467,0,17100.0,2.5872
1320,4,330,1,50.0,0.545,0.367049,0.362385,0,17100.0,2.5883
1320,4,330,1,51.0,0.0,0.373121,0.369391,0,18000.0,2.6462
1320,4,330,1,51.0,0.545,0.373254,0.368772,0,18000.0,2.6454
1320,4,330,2,49.0,0.0,0.365661,0.359812,0,17100.0,2.5133
1320,4,330,2,49.0,0.545,0.36566,0.359687,0,17100.0,2.5138
1320,4,330,2,50.0,0.0,0.367059,0.362487,0,17100.0,2.5876
1320,4,330,2,50.0,0.545,0.366898,0.362648,0,17100.0,2.5867
1320,4,330,2,51.0,0.0,0.372998,0.368701,0,18000.0,2.6501
1320,4,330,2,51.0,0.545,0.373078,0.368847,0,18000.0,2.651
1320,4,330,3,49.0,0.0,0.365555,0.359689,0,17100.0,2.5117
1320,4,330,3,49.0,0.545,0.365736,0.359672,0,17100.0,2.5122
1320,4,330,3,50.0,0.0,0.367044,0.3624,0,17100.0,2.588
1320,4,330,3,50.0,0.545,0.367034,0.362452,0,17100.0,2.5874
1320,4,330,3,51.0,0.0,0.373305,0.369073,0,18000.0,2.646
1320,4,330,3,51.0,0.545,0.37307,0.36909,0,18000.0,2.6456
1320,5,264,0,49.0,0.0,0.434925,0.424854,0,14400.0,2.5134
1320,5,264,0,49.0,0.682,0.435381,0.423983,0,14400.0,2.5111
1320,5,264,0,50.0,0.0,0.438102,0.428719,0,14400.0,2.5874
1320,5,264,0,50.0,0.682,0.438075,0.429953,0,14400.0,2.5895
1320,5,264,0,51.0,0.0,0.443994,0.436415,0,14400.0,2.6514
1320,5,264,0,51.0,0.682,0.443874,0.435612,0,14400.0,2.6498
1320,5,264,1,49.0,0.0,0.43478,0.424185,0,14400.0,2.5123
1320,5,264,1,49.0,0.682,0.435311,0.424701,0,14400.0,2.513
1320,5,264,1,50.0,0.0,0.438246,0.42935,0,14400.0,2.5886
1320,5,264,1,50.0,0.682,0.438008,0.429472,0,14400.0,2.5882
1320,5,264,1,51.0,0.0,0.444127,0.436014,0,14400.0,2.651
1320,5,264,1,51.0,0.682,0.44381,0.435952,0,14400.0,2.6508
1320,5,264,2,49.0,0.0,0.435352,0.424471,0,14400.0,2.512
1320,5,264,2,49.0,0.682,0.434661,0.423664,0,14400.0,2.5116
1320,5,264,2,50.0,0.0,0.438027,0.429415,0,14400.0,2.5876
1320,5,264,2,50.0,0.682,0.438113,0.42928,0,14400.0,2.5879
1320,5,264,2,51.0,0.0,0.443804,0.435948,0,14400.0,2.6511
1320,5,264,2,51.0,0.682,0.443721,0.43596,0,14400.0,2.6504
1320,5,264,3,49.0,0.0,0.43503,0.424863,0,14400.0,2.5128
1320,5,264,3,49.0,0.682,0.434955,0.424232,0,14400.0,2.5122
1320,5,264,3,50.0,0.0,0.438118,0.429498,0,14400.0,2.5901
1320,5,264,3,50.0,0.682,0.438073,0.429399,0,14400.0,2.5907
1320,5,264,3,51.0,0.0,0.443884,0.43616,0,14400.0,2.652
1320,5,264,3,51.0,0.682,0.443529,0.43635,0,14400.0,2.6511
1320,5,264,4,49.0,0.0,0.43528,0.424252,0,14400.0,2.5135
1320,5,264,4,49.0,0.682,0.435316,0.424399,0,14400.0,2.5127
1320,5,264,4,50.0,0.0,0.437932,0.42979,0,14400.0,2.5876
1320,5,264,4,50.0,0.682,0.438271,0.428987,0,14400.0,2.5882
1320,5,264,4,51.0,0.0,0.443922,0.436142,0,14400.0,2.6489
1320,5,264,4,51.0,0.682,0.443925,0.436401,0,14400.0,2.6531
1320,6,220,0,49.0,0.0,0.507703,0.488195,0,9900.0,2.5131
1320,6,220,0,49.0,0.818,0.507596,0.488831,0,9900.0,2.5133
1320,6,220,0,50.0,0.0,0.514554,0.500345,0,9900.0,2.589
1320,6,220,0,50.0,0.818,0.514596,0.500193,0,10800.0,2.5876
1320,6,220,0,51.0,0.0,0.523341,0.51038,0,10800.0,2.6508
1320,6,220,0,51.0,0.818,0.52309,0.509829,0,10800.0,2.648
1320,6,220,1,49.0,0.0,0.507615,0.488603,0,9900.0,2.5129
1320,6,220,1,49.0,0.818,0.507632,0.489092,0,9900.0,2.5118
1320,6,220,1,50.0,0.0,0.514739,0.500217,0,9900.0,2.5876
1320,6,220,1,50.0,0.818,0.514215,0.500534,0,10800.0,2.5859
1320,6,220,1,51.0,0.0,0.522799,0.510364,0,10800.0,2.651
1320,6,220,1,51.0,0.818,0.523464,0.510595,0,10800.0,2.6484
1320,6,220,2,49.0,0.0,0.507149,0.488909,0,9900.0,2.5118
1320,6,220,2,49.0,0.818,0.507742,0.488806,0,9900.0,2.5123
1320,6,220,2,50.0,0.0,0.514414,0.500443,0,9900.0,2.5853
1320,6,220,2,50.0,0.818,0.515052,0.500726,0,9900.0,2.5885
1320,6,220,2,51.0,0.0,0.523229,0.509718,0,10800.0,2.6488
1320,6,220,2,51.0,0.818,0.52325,0.510393,0,10800.0,2.6494
1320,6,220,3,49.0,0.0,0.508125,0.489134,0,9900.0,2.5152
1320,6,220,3,49.0,0.818,0.507055,0.488011,0,9900.0,2.5112
1320,6,220,3,50.0,0.0,0.514759,0.499954,0,10800.0,2.5882
1320,6,220,3,50.0,0.818,0.514391,0.500584,0,9900.0,2.5883
1320,6,220,3,51.0,0.0,0.522537,0.509614,0,10800.0,2.6501
1320,6,220,3,51.0,0.818,0.523893,0.510594,0,10800.0,2.6487
1320,6,220,4,49.0,0.0,0.507765,0.489175,0,9900.0,2.5124
1320,6,220,4,49.0,0.818,0.507562,0.48844,0,9900.0,2.5123
1320,6,220,4,50.0,0.0,0.514462,0.500298,0,10800.0,2.5865
1320,6,220,4,50.0,0.818,0.514492,0.500453,0,9900.0,2.587
1320,6,220,4,51.0,0.0,0.523284,0.510555,0,10800.0,2.6493
1320,6,220,4,51.0,0.818,0.522979,0.510403,0,10800.0,2.65
1320,6,220,5,49.0,0.0,0.507297,0.48884,0,9900.0,2.512
1320,6,220,5,49.0,0.818,0.507753,0.488716,0,9900.0,2.512
1320,6,220,5,50.0,0.0,0.514934,0.500472,0,9900.0,2.5875
1320,6,220,5,50.0,0.818,0.514531,0.500697,0,9900.0,2.5864
1320,6,220,5,51.0,0.0,0.523061,0.509623,0,10800.0,2.6522
1320,6,220,5,51.0,0.818,0.523418,0.510488,0,10800.0,2.646
1320,8,165,0,49.0,0.0,0.615495,0.58015,0,7200.0,2.5017
1320,8,165,0,49.0,1.091,0.616704,0.581298,0,7200.0,2.5212
1320,8,165,0,50.0,0.0,0.628808,0.606582,0,8100.0,2.5903
1320,8,165,0,50.0,1.091,0.630094,0.601468,0,8100.0,2.5869
1320,8,165,0,51.0,0.0,0.635361,0.611963,0,7200.0,2.6537
1320,8,165,0,51.0,1.091,0.635518,0.612716,0,7200.0,2.6475
1320,8,165,1,49.0,0.0,0.616529,0.581179,0,7200.0,2.5179
1320,8,165,1,49.0,1.091,0.616096,0.579586,0,7200.0,2.5069
1320,8,165,1,50.0,0.0,0.630123,0.604225,0,8100.0,2.5845
1320,8,165,1,50.0,1.091,0.628839,0.603789,0,8100.0,2.591
1320,8,165,1,51.0,0.0,0.635076,0.612404,0,7200.0,2.6444
1320,8,165,1,51.0,1.091,0.635528,0.611628,0,7200.0,2.651
1320,8,165,2,49.0,0.0,0.616465,0.580687,0,8100.0,2.5151
1320,8,165,2,49.0,1.091,0.616242,0.581014,0,7200.0,2.5077
1320,8,165,2,50.0,0.0,0.629616,0.603976,0,8100.0,2.5853
1320,8,165,2,50.0,1.091,0.629167,0.604506,0,8100.0,2.5885
1320,8,165,2,51.0,0.0,0.635338,0.611768,0,7200.0,2.6472
1320,8,165,2,51.0,1.091,0.635549,0.6121,0,7200.0,2.6514
1320,8,165,3,49.0,0.0,0.616945,0.580276,0,8100.0,2.5105
1320,8,165,3,49.0,1.091,0.616148,0.580814,0,7200.0,2.5125
1320,8,165,3,50.0,0.0,0.629361,0.603754,0,8100.0,2.5854
1320,8,165,3,50.0,1.091,0.629454,0.604611,0,8100.0,2.5899
1320,8,165,3,51.0,0.0,0.63514,0.612483,0,7200.0,2.6511
1320,8,165,3,51.0,1.091,0.635217,0.612047,0,7200.0,2.6484
1320,8,165,4,49.0,0.0,0.616259,0.580745,0,7200.0,2.5104
1320,8,165,4,49.0,1.091,0.615941,0.580704,0,7200.0,2.5126
1320,8,165,4,50.0,0.0,0.629862,0.603688,0,8100.0,2.589
1320,8,165,4,50.0,1.091,0.62904,0.604362,0,8100.0,2.5882
1320,8,165,4,51.0,0.0,0.635255,0.612632,0,7200.0,2.651
1320,8,165,4,51.0,1.091,0.635624,0.612047,0,7200.0,2.6501
1320,8,165,5,49.0,0.0,0.616322,0.581155,0,7200.0,2.5129
1320,8,165,5,49.0,1.091,0.616303,0.57961,0,7200.0,2.512
1320,8,165,5,50.0,0.0,0.629319,0.604434,0,8100.0,2.5888
1320,8,165,5,50.0,1.091,0.629642,0.60358,0,8100.0,2.5866
1320,8,165,5,51.0,0.0,0.635387,0.612121,0,7200.0,2.6505
1320,8,165,5,51.0,1.091,0.635217,0.611911,0,7200.0,2.6448
1320,8,165,7,49.0,0.0,0.616629,0.580262,0,7200.0,2.5095
1320,8,165,7,49.0,1.091,0.616465,0.580827,0,8100.0,2.5135
1320,8,165,7,50.0,0.0,0.629484,0.604603,0,8100.0,2.5889
1320,8,165,7,50.0,1.091,0.62933,0.603763,0,8100.0,2.5864
1320,8,165,7,51.0,0.0,0.634881,0.612289,0,7200.0,2.6508
1320,8,165,7,51.0,1.091,0.635476,0.612241,0,7200.0,2.6488
